Epoch,TrainLoss,ValAccuracy
1,1.9728108110427856,33.00833333333333
2,1.5998139479955038,40.075
3,1.3869462601343792,55.016666666666666
4,1.097877339998881,63.29166666666667
5,0.9165856227874756,70.33333333333334
6,0.8046244697570801,75.06666666666668
7,0.7223897172609965,77.5
8,0.6667709029515584,79.31666666666666
9,0.6383279053370158,80.73333333333333
10,0.6205229270458221,80.80833333333334
