Epoch,TrainLoss,ValAccuracy
1,1.8413251291910808,35.65
2,1.3421354780197143,64.325
3,0.8762528235117595,72.96666666666667
4,0.6670704679489136,81.22500000000001
5,0.4910136215289434,85.91666666666666
6,0.38550424003601075,89.41666666666667
7,0.32938242224852243,90.33333333333333
8,0.2879222102165222,91.39166666666667
9,0.26626919565598167,92.26666666666667
10,0.25302847266197204,92.31666666666666
