Epoch,TrainLoss,ValAccuracy
1,1.7755698760350545,50.38333333333333
2,0.9989495805104573,74.41666666666666
3,0.5866919399102529,85.40833333333333
4,0.37897978456815085,90.3
5,0.2974411212205887,91.95
6,0.24185739874839782,92.65833333333333
7,0.21701668427387874,93.39166666666667
8,0.1900438040494919,94.30833333333334
9,0.1807984252969424,94.45833333333333
10,0.17272064781188964,95.15833333333333
