Epoch,TrainLoss,ValAccuracy
1,1.757240595181783,48.8
2,1.0409085311889648,71.04166666666667
3,0.6415253202915192,85.29166666666667
4,0.39592457298437755,90.34166666666667
5,0.29905869340896607,92.13333333333334
6,0.2492976629336675,93.30000000000001
7,0.21012285010019938,93.74166666666667
8,0.18636324669917426,94.75833333333334
9,0.17238577395677568,94.64166666666667
10,0.16474043895800908,95.11666666666667
