Epoch,TrainLoss,ValAccuracy
1,2.2340430793762205,20.416666666666668
2,2.0502973286310833,26.34166666666667
3,1.812032885869344,31.40833333333333
4,1.6975926434199016,32.54166666666667
5,1.638928219159444,34.375
6,1.5977580003738403,36.1
7,1.5653176453908284,37.38333333333333
8,1.542906250635783,38.858333333333334
9,1.531954330444336,39.80833333333334
10,1.5257495514551798,39.75833333333333
