Epoch,TrainLoss,ValAccuracy
1,1.8402075277964274,36.50833333333333
2,1.3171692992846171,66.10000000000001
3,0.7872627979914347,77.125
4,0.5392741422653198,85.95833333333334
5,0.3959801899989446,90.03333333333333
6,0.31593315251668297,90.66666666666666
7,0.27810036766529084,92.15
8,0.2474561211268107,92.5
9,0.2267605520884196,92.78333333333333
10,0.22097709236542384,93.35833333333333
