Epoch,TrainLoss,ValAccuracy
1,2.0281124327977498,30.775000000000002
2,1.6606172151565552,36.49166666666667
3,1.5082940807342529,40.90833333333334
4,1.392190374692281,50.083333333333336
5,1.1946061363220215,61.50833333333333
6,0.9619670049349467,71.775
7,0.8023882711728414,76.94166666666666
8,0.7120670215288798,79.10833333333333
9,0.6647578491369883,80.99166666666666
10,0.6421599634488424,80.73333333333333
