Epoch,TrainLoss,ValAccuracy
1,2.217501408259074,20.508333333333333
2,2.044964060783386,26.53333333333333
3,1.8090179392496746,29.65
4,1.6987670288085936,31.424999999999997
5,1.6444407119750977,32.84166666666667
6,1.6069360462824505,34.44166666666666
7,1.581055916150411,36.06666666666667
8,1.5587970949808756,35.68333333333334
9,1.550287938117981,36.28333333333333
10,1.5465586013793946,36.233333333333334
