Epoch,TrainLoss,ValAccuracy
1,2.2208509019215903,20.558333333333334
2,2.068399330774943,25.816666666666666
3,1.8120451027552287,31.383333333333336
4,1.6755306997299195,32.358333333333334
5,1.608385143915812,35.71666666666667
6,1.5674740177790323,36.25
7,1.5412413806915284,38.25
8,1.5225396003723144,39.608333333333334
9,1.5131143910090128,39.975
10,1.5084510428110758,39.666666666666664
