Epoch,TrainLoss,ValAccuracy
1,2.160262541770935,24.883333333333333
2,1.7902764685948689,34.541666666666664
3,1.5355754572550455,46.625
4,1.3302081391016642,54.641666666666666
5,1.1700945709546406,59.575
6,1.058245817343394,63.391666666666666
7,0.9878213311831157,66.475
8,0.9397396823565165,68.24166666666667
9,0.9128014410336812,69.16666666666667
10,0.8992935148874919,69.51666666666667
