Epoch,TrainLoss,ValAccuracy
1,1.8091789321899414,40.59166666666666
2,1.2236380321184794,64.0
3,0.8687611385981242,71.95
4,0.618089714606603,85.10833333333333
5,0.4311375675201416,89.45
6,0.34784456725915275,90.8
7,0.2920653957923253,91.88333333333333
8,0.25996251732110975,92.25
9,0.23976184304555256,92.925
10,0.22900722046693167,93.325
