Epoch,TrainLoss,ValAccuracy
1,1.9576232608159383,32.49166666666667
2,1.5722542390823364,47.825
3,1.3105923388799032,54.166666666666664
4,1.1036159162521362,65.375
5,0.9219814860026042,72.24166666666667
6,0.7770978115399678,77.95
7,0.666113422870636,78.00833333333334
8,0.6013287793795268,81.925
9,0.5709873140652975,82.90833333333333
10,0.5501408678690592,82.94166666666666
